detailId,orderId,flashItemId,quantity,unitPrice
DTL-01952,ORD-02371,FSI-00166,1,1444000.0
DTL-01953,ORD-00135,FSI-00340,1,3142000.0
DTL-01954,ORD-01259,FSI-00491,1,1317000.0
DTL-01955,ORD-02027,FSI-00378,2,875000.0
DTL-01956,ORD-01304,FSI-00235,1,850000.0
DTL-01957,ORD-01800,FSI-00379,1,2009000.0
DTL-01958,ORD-00912,FSI-00095,1,654000.0
DTL-01959,ORD-01148,FSI-00208,2,542000.0
DTL-01960,ORD-00413,FSI-00049,1,1525000.0
DTL-01961,ORD-00090,FSI-00291,1,1675000.0
DTL-01962,ORD-00258,FSI-00109,2,1523000.0
DTL-01963,ORD-02462,FSI-00061,1,1467000.0
DTL-01964,ORD-00231,FSI-00085,2,1179000.0
DTL-01965,ORD-02306,FSI-00318,1,2017000.0
DTL-01966,ORD-00035,FSI-00215,2,1626000.0
DTL-01967,ORD-01085,FSI-00306,1,2534000.0
DTL-01968,ORD-00983,FSI-00304,2,53000.0
DTL-01969,ORD-01911,FSI-00228,2,2016000.0
DTL-01970,ORD-00561,FSI-00359,1,569000.0
DTL-01971,ORD-00899,FSI-00223,1,708000.0
DTL-01972,ORD-01574,FSI-00392,2,444000.0
DTL-01973,ORD-01901,FSI-00488,2,785000.0
DTL-01974,ORD-00100,FSI-00272,2,476000.0
DTL-01975,ORD-01449,FSI-00366,1,2415000.0
DTL-01976,ORD-02101,FSI-00129,2,2031000.0
DTL-01977,ORD-00778,FSI-00291,2,1675000.0
DTL-01978,ORD-01514,FSI-00408,2,640000.0
DTL-01979,ORD-02181,FSI-00123,2,445000.0
DTL-01980,ORD-01657,FSI-00287,1,900000.0
DTL-01981,ORD-01790,FSI-00407,2,2696000.0
DTL-01982,ORD-01359,FSI-00409,2,2426000.0
DTL-01983,ORD-00288,FSI-00098,1,309000.0
DTL-01984,ORD-00334,FSI-00460,1,2152000.0
DTL-01985,ORD-01864,FSI-00218,1,71000.0
DTL-01986,ORD-00775,FSI-00352,2,421000.0
DTL-01987,ORD-00744,FSI-00332,1,531000.0
DTL-01988,ORD-00031,FSI-00416,2,491000.0
DTL-01989,ORD-01520,FSI-00493,1,332000.0
DTL-01990,ORD-00060,FSI-00441,1,1089000.0
DTL-01991,ORD-00246,FSI-00220,2,1937000.0
DTL-01992,ORD-00606,FSI-00098,1,309000.0
DTL-01993,ORD-00041,FSI-00324,2,2297000.0
DTL-01994,ORD-01404,FSI-00086,1,241000.0
DTL-01995,ORD-01834,FSI-00014,1,1234000.0
DTL-01996,ORD-01387,FSI-00007,2,2169000.0
DTL-01997,ORD-00551,FSI-00112,2,1518000.0
DTL-01998,ORD-00629,FSI-00031,2,471000.0
DTL-01999,ORD-01177,FSI-00107,2,801000.0
DTL-02000,ORD-02150,FSI-00262,2,1061000.0
DTL-02001,ORD-02319,FSI-00029,1,2399000.0
DTL-02002,ORD-00222,FSI-00286,1,248000.0
DTL-02003,ORD-01480,FSI-00413,2,880000.0
DTL-02004,ORD-01459,FSI-00447,1,1527000.0
DTL-02005,ORD-00991,FSI-00334,1,2183000.0
DTL-02006,ORD-01898,FSI-00269,2,377000.0
DTL-02007,ORD-00562,FSI-00233,1,2090000.0
DTL-02008,ORD-02193,FSI-00103,2,912000.0
DTL-02009,ORD-02005,FSI-00478,2,431000.0
DTL-02010,ORD-02393,FSI-00352,1,421000.0
DTL-02011,ORD-00535,FSI-00347,1,513000.0
DTL-02012,ORD-02015,FSI-00461,2,1233000.0
DTL-02013,ORD-00192,FSI-00009,2,2006000.0
DTL-02014,ORD-02195,FSI-00310,1,1366000.0
DTL-02015,ORD-01300,FSI-00369,1,2083000.0
DTL-02016,ORD-01752,FSI-00416,1,491000.0
DTL-02017,ORD-00501,FSI-00156,2,684000.0
DTL-02018,ORD-01054,FSI-00184,1,1326000.0
DTL-02019,ORD-02188,FSI-00025,2,2615000.0
DTL-02020,ORD-01193,FSI-00085,1,1179000.0
DTL-02021,ORD-02064,FSI-00467,2,766000.0
DTL-02022,ORD-00170,FSI-00037,1,479000.0
DTL-02023,ORD-01161,FSI-00173,2,1825000.0
DTL-02024,ORD-01813,FSI-00037,2,479000.0
DTL-02025,ORD-01851,FSI-00245,1,2605000.0
DTL-02026,ORD-00532,FSI-00429,1,1099000.0
DTL-02027,ORD-02237,FSI-00185,1,911000.0
DTL-02028,ORD-01572,FSI-00255,2,1417000.0
DTL-02029,ORD-00453,FSI-00149,2,1998000.0
DTL-02030,ORD-01605,FSI-00152,1,2611000.0
DTL-02031,ORD-00828,FSI-00456,1,2181000.0
DTL-02032,ORD-00789,FSI-00228,2,2016000.0
DTL-02033,ORD-01880,FSI-00440,2,1257000.0
DTL-02034,ORD-01529,FSI-00323,1,2082000.0
DTL-02035,ORD-00954,FSI-00283,1,1061000.0
DTL-02036,ORD-01908,FSI-00252,2,453000.0
DTL-02037,ORD-01785,FSI-00250,2,265000.0
DTL-02038,ORD-02016,FSI-00074,1,883000.0
DTL-02039,ORD-01982,FSI-00279,2,2025000.0
DTL-02040,ORD-02485,FSI-00373,1,1444000.0
DTL-02041,ORD-02249,FSI-00060,1,1361000.0
DTL-02042,ORD-01077,FSI-00189,2,580000.0
DTL-02043,ORD-00761,FSI-00230,1,740000.0
DTL-02044,ORD-00999,FSI-00487,1,1112000.0
DTL-02045,ORD-00944,FSI-00280,1,1586000.0
DTL-02046,ORD-01710,FSI-00326,2,902000.0
DTL-02047,ORD-01090,FSI-00203,1,1398000.0
DTL-02048,ORD-00231,FSI-00187,1,2229000.0
DTL-02049,ORD-01046,FSI-00208,2,542000.0
DTL-02050,ORD-00840,FSI-00377,2,1223000.0
DTL-02051,ORD-00383,FSI-00343,1,1847000.0
DTL-02052,ORD-00068,FSI-00253,1,955000.0
DTL-02053,ORD-00710,FSI-00373,1,1444000.0
DTL-02054,ORD-01660,FSI-00074,2,883000.0
DTL-02055,ORD-00897,FSI-00359,2,569000.0
DTL-02056,ORD-00593,FSI-00105,2,1036000.0
DTL-02057,ORD-01619,FSI-00418,2,2283000.0
DTL-02058,ORD-00722,FSI-00291,2,1675000.0
DTL-02059,ORD-01393,FSI-00392,1,444000.0
DTL-02060,ORD-01783,FSI-00374,1,1231000.0
DTL-02061,ORD-02235,FSI-00222,1,1525000.0
DTL-02062,ORD-00042,FSI-00409,1,2426000.0
DTL-02063,ORD-01663,FSI-00205,1,1146000.0
DTL-02064,ORD-01405,FSI-00323,2,2082000.0
DTL-02065,ORD-00411,FSI-00118,1,2561000.0
DTL-02066,ORD-01133,FSI-00242,2,89000.0
DTL-02067,ORD-01673,FSI-00081,2,955000.0
DTL-02068,ORD-01281,FSI-00466,1,891000.0
DTL-02069,ORD-01038,FSI-00249,2,821000.0
DTL-02070,ORD-00452,FSI-00458,2,40000.0
DTL-02071,ORD-01545,FSI-00053,2,1392000.0
DTL-02072,ORD-00840,FSI-00111,2,2364000.0
DTL-02073,ORD-01593,FSI-00235,1,850000.0
DTL-02074,ORD-01400,FSI-00080,1,1138000.0
DTL-02075,ORD-01211,FSI-00324,1,2297000.0
DTL-02076,ORD-01214,FSI-00278,1,2149000.0
DTL-02077,ORD-00223,FSI-00217,1,1406000.0
DTL-02078,ORD-00809,FSI-00272,2,476000.0
DTL-02079,ORD-01117,FSI-00346,2,1174000.0
DTL-02080,ORD-00998,FSI-00180,1,332000.0
DTL-02081,ORD-00938,FSI-00340,2,3142000.0
DTL-02082,ORD-01765,FSI-00185,1,911000.0
DTL-02083,ORD-00677,FSI-00163,2,56000.0
DTL-02084,ORD-01841,FSI-00329,2,812000.0
DTL-02085,ORD-01921,FSI-00219,1,1013000.0
DTL-02086,ORD-00796,FSI-00420,1,504000.0
DTL-02087,ORD-00334,FSI-00119,2,1411000.0
DTL-02088,ORD-00598,FSI-00335,1,1636000.0
DTL-02089,ORD-02306,FSI-00471,1,1257000.0
DTL-02090,ORD-00547,FSI-00217,2,1406000.0
DTL-02091,ORD-01041,FSI-00171,2,1383000.0
DTL-02092,ORD-02422,FSI-00456,2,2181000.0
DTL-02093,ORD-01817,FSI-00318,1,2017000.0
DTL-02094,ORD-00621,FSI-00115,2,656000.0
DTL-02095,ORD-01286,FSI-00382,2,2491000.0
DTL-02096,ORD-02357,FSI-00397,2,2590000.0
DTL-02097,ORD-01872,FSI-00192,2,2301000.0
DTL-02098,ORD-00239,FSI-00463,2,105000.0
DTL-02099,ORD-02477,FSI-00238,1,1027000.0
DTL-02100,ORD-01594,FSI-00327,1,158000.0
DTL-02101,ORD-01005,FSI-00450,1,1341000.0
DTL-02102,ORD-00827,FSI-00174,2,3234000.0
DTL-02103,ORD-02094,FSI-00093,1,1458000.0
DTL-02104,ORD-02046,FSI-00215,1,1626000.0
DTL-02105,ORD-01901,FSI-00468,1,1037000.0
DTL-02106,ORD-00956,FSI-00487,1,1112000.0
DTL-02107,ORD-01954,FSI-00025,1,2615000.0
DTL-02108,ORD-01153,FSI-00110,2,2143000.0
DTL-02109,ORD-00023,FSI-00032,1,1354000.0
DTL-02110,ORD-01319,FSI-00380,1,2242000.0
DTL-02111,ORD-00238,FSI-00296,2,2140000.0
DTL-02112,ORD-00071,FSI-00015,1,844000.0
DTL-02113,ORD-01118,FSI-00245,2,2605000.0
DTL-02114,ORD-00257,FSI-00142,2,192000.0
DTL-02115,ORD-01559,FSI-00109,1,1523000.0
DTL-02116,ORD-02361,FSI-00001,1,287000.0
DTL-02117,ORD-02357,FSI-00006,2,1471000.0
DTL-02118,ORD-01490,FSI-00360,1,421000.0
DTL-02119,ORD-00527,FSI-00104,2,1529000.0
DTL-02120,ORD-02461,FSI-00286,2,248000.0
DTL-02121,ORD-00080,FSI-00155,2,1132000.0
DTL-02122,ORD-01225,FSI-00381,1,1470000.0
DTL-02123,ORD-00886,FSI-00180,2,332000.0
DTL-02124,ORD-01738,FSI-00461,1,1233000.0
DTL-02125,ORD-00331,FSI-00193,2,552000.0
DTL-02126,ORD-00622,FSI-00253,1,955000.0
DTL-02127,ORD-00444,FSI-00315,1,358000.0
DTL-02128,ORD-00770,FSI-00368,1,1088000.0
DTL-02129,ORD-02498,FSI-00344,2,2618000.0
DTL-02130,ORD-00673,FSI-00110,2,2143000.0
DTL-02131,ORD-00319,FSI-00187,2,2229000.0
DTL-02132,ORD-01174,FSI-00353,1,2151000.0
DTL-02133,ORD-02044,FSI-00482,2,1781000.0
DTL-02134,ORD-00320,FSI-00205,1,1146000.0
DTL-02135,ORD-02094,FSI-00473,2,1442000.0
DTL-02136,ORD-01036,FSI-00315,1,358000.0
DTL-02137,ORD-00859,FSI-00340,1,3142000.0
DTL-02138,ORD-00896,FSI-00224,2,1462000.0
DTL-02139,ORD-01929,FSI-00480,2,844000.0
DTL-02140,ORD-01854,FSI-00023,1,1145000.0
DTL-02141,ORD-00405,FSI-00355,2,614000.0
DTL-02142,ORD-00925,FSI-00399,1,853000.0
DTL-02143,ORD-00069,FSI-00440,1,1257000.0
DTL-02144,ORD-00594,FSI-00081,1,955000.0
DTL-02145,ORD-02061,FSI-00335,1,1636000.0
DTL-02146,ORD-01709,FSI-00294,2,1061000.0
DTL-02147,ORD-01308,FSI-00304,1,53000.0
DTL-02148,ORD-00346,FSI-00285,2,1737000.0
DTL-02149,ORD-02229,FSI-00122,2,1024000.0
DTL-02150,ORD-00808,FSI-00390,1,1203000.0
DTL-02151,ORD-00537,FSI-00213,1,1577000.0
DTL-02152,ORD-01521,FSI-00214,2,2701000.0
DTL-02153,ORD-00732,FSI-00384,1,1842000.0
DTL-02154,ORD-00714,FSI-00144,2,2057000.0
DTL-02155,ORD-01274,FSI-00317,1,313000.0
DTL-02156,ORD-01807,FSI-00013,2,641000.0
DTL-02157,ORD-01405,FSI-00104,2,1529000.0
DTL-02158,ORD-00760,FSI-00096,1,1460000.0
DTL-02159,ORD-01942,FSI-00157,1,2513000.0
DTL-02160,ORD-00562,FSI-00419,2,268000.0
DTL-02161,ORD-00905,FSI-00303,1,2022000.0
DTL-02162,ORD-02028,FSI-00175,1,1986000.0
DTL-02163,ORD-02494,FSI-00127,2,1002000.0
DTL-02164,ORD-00355,FSI-00217,2,1406000.0
DTL-02165,ORD-01106,FSI-00248,2,1966000.0
DTL-02166,ORD-00701,FSI-00364,1,1895000.0
DTL-02167,ORD-01670,FSI-00152,1,2611000.0
DTL-02168,ORD-00610,FSI-00062,1,2573000.0
DTL-02169,ORD-00700,FSI-00289,1,1112000.0
DTL-02170,ORD-00201,FSI-00377,2,1223000.0
DTL-02171,ORD-01932,FSI-00326,2,902000.0
DTL-02172,ORD-01758,FSI-00380,2,2242000.0
DTL-02173,ORD-01298,FSI-00340,2,3142000.0
DTL-02174,ORD-00523,FSI-00425,2,1142000.0
DTL-02175,ORD-00498,FSI-00246,1,175000.0
DTL-02176,ORD-00227,FSI-00217,1,1406000.0
DTL-02177,ORD-01412,FSI-00378,2,875000.0
DTL-02178,ORD-00539,FSI-00495,2,1886000.0
DTL-02179,ORD-01360,FSI-00125,1,736000.0
DTL-02180,ORD-02461,FSI-00172,1,3349000.0
DTL-02181,ORD-01159,FSI-00065,1,1021000.0
DTL-02182,ORD-01976,FSI-00409,2,2426000.0
DTL-02183,ORD-01032,FSI-00100,2,2030000.0
DTL-02184,ORD-00014,FSI-00383,1,154000.0
DTL-02185,ORD-00130,FSI-00317,2,313000.0
DTL-02186,ORD-01957,FSI-00295,1,2543000.0
DTL-02187,ORD-00151,FSI-00154,1,1035000.0
DTL-02188,ORD-02129,FSI-00107,2,801000.0
DTL-02189,ORD-02298,FSI-00467,2,766000.0
DTL-02190,ORD-01440,FSI-00140,1,1259000.0
DTL-02191,ORD-01901,FSI-00427,2,408000.0
DTL-02192,ORD-00916,FSI-00387,1,1961000.0
DTL-02193,ORD-01378,FSI-00317,1,313000.0
DTL-02194,ORD-00009,FSI-00446,1,543000.0
DTL-02195,ORD-02379,FSI-00123,2,445000.0
DTL-02196,ORD-02023,FSI-00075,1,1961000.0
DTL-02197,ORD-01603,FSI-00097,1,709000.0
DTL-02198,ORD-00695,FSI-00207,1,2630000.0
DTL-02199,ORD-01567,FSI-00230,2,740000.0
DTL-02200,ORD-00002,FSI-00329,2,812000.0
DTL-02201,ORD-00351,FSI-00224,2,1462000.0
DTL-02202,ORD-01105,FSI-00464,1,1956000.0
DTL-02203,ORD-01528,FSI-00498,1,354000.0
DTL-02204,ORD-02237,FSI-00206,2,79000.0
DTL-02205,ORD-01092,FSI-00479,2,2322000.0
DTL-02206,ORD-02228,FSI-00421,1,367000.0
DTL-02207,ORD-01580,FSI-00170,1,1427000.0
DTL-02208,ORD-00763,FSI-00315,1,358000.0
DTL-02209,ORD-02202,FSI-00042,2,1907000.0
DTL-02210,ORD-00633,FSI-00391,2,1674000.0
DTL-02211,ORD-00044,FSI-00035,1,1021000.0
DTL-02212,ORD-02334,FSI-00184,2,1326000.0
DTL-02213,ORD-00914,FSI-00234,1,1779000.0
DTL-02214,ORD-01446,FSI-00470,2,2025000.0
DTL-02215,ORD-00644,FSI-00029,1,2399000.0
DTL-02216,ORD-01029,FSI-00197,1,616000.0
DTL-02217,ORD-00759,FSI-00497,2,150000.0
DTL-02218,ORD-00773,FSI-00384,2,1842000.0
DTL-02219,ORD-02316,FSI-00345,2,2628000.0
DTL-02220,ORD-00364,FSI-00204,1,588000.0
DTL-02221,ORD-02144,FSI-00324,1,2297000.0
DTL-02222,ORD-02470,FSI-00056,1,764000.0
DTL-02223,ORD-02430,FSI-00420,1,504000.0
DTL-02224,ORD-00153,FSI-00035,1,1021000.0
DTL-02225,ORD-01221,FSI-00365,1,238000.0
DTL-02226,ORD-02071,FSI-00467,1,766000.0
DTL-02227,ORD-01180,FSI-00019,1,88000.0
DTL-02228,ORD-00620,FSI-00171,2,1383000.0
DTL-02229,ORD-00926,FSI-00080,2,1138000.0
DTL-02230,ORD-00193,FSI-00220,1,1937000.0
DTL-02231,ORD-02052,FSI-00163,2,56000.0
DTL-02232,ORD-00050,FSI-00107,2,801000.0
DTL-02233,ORD-00082,FSI-00301,1,544000.0
DTL-02234,ORD-01697,FSI-00035,1,1021000.0
DTL-02235,ORD-00844,FSI-00373,2,1444000.0
DTL-02236,ORD-02134,FSI-00345,1,2628000.0
DTL-02237,ORD-01969,FSI-00023,1,1145000.0
DTL-02238,ORD-01493,FSI-00120,2,1736000.0
DTL-02239,ORD-01400,FSI-00145,1,1241000.0
DTL-02240,ORD-00286,FSI-00287,2,900000.0
DTL-02241,ORD-00500,FSI-00339,2,1291000.0
DTL-02242,ORD-02410,FSI-00188,2,2080000.0
DTL-02243,ORD-00066,FSI-00091,1,1488000.0
DTL-02244,ORD-00017,FSI-00371,2,1522000.0
DTL-02245,ORD-01782,FSI-00402,1,1383000.0
DTL-02246,ORD-00756,FSI-00328,1,773000.0
DTL-02247,ORD-01341,FSI-00118,2,2561000.0
DTL-02248,ORD-01106,FSI-00053,1,1392000.0
DTL-02249,ORD-00739,FSI-00301,1,544000.0
DTL-02250,ORD-00617,FSI-00201,1,600000.0
DTL-02251,ORD-02014,FSI-00367,1,1530000.0
DTL-02252,ORD-01292,FSI-00380,1,2242000.0
DTL-02253,ORD-01054,FSI-00061,2,1467000.0
DTL-02254,ORD-00565,FSI-00076,2,1945000.0
DTL-02255,ORD-00512,FSI-00322,1,600000.0
DTL-02256,ORD-01207,FSI-00251,2,2239000.0
DTL-02257,ORD-01701,FSI-00121,1,2012000.0
DTL-02258,ORD-02306,FSI-00487,1,1112000.0
DTL-02259,ORD-01511,FSI-00259,1,1920000.0
DTL-02260,ORD-01528,FSI-00052,2,1835000.0
DTL-02261,ORD-01837,FSI-00389,2,1486000.0
DTL-02262,ORD-01805,FSI-00018,2,1135000.0
DTL-02263,ORD-02348,FSI-00488,1,785000.0
DTL-02264,ORD-02438,FSI-00308,2,287000.0
DTL-02265,ORD-02357,FSI-00195,1,1473000.0
DTL-02266,ORD-01970,FSI-00144,2,2057000.0
DTL-02267,ORD-00556,FSI-00243,2,2209000.0
DTL-02268,ORD-00079,FSI-00325,1,2177000.0
DTL-02269,ORD-00991,FSI-00252,2,453000.0
DTL-02270,ORD-00486,FSI-00201,1,600000.0
DTL-02271,ORD-01183,FSI-00469,1,2380000.0
DTL-02272,ORD-02018,FSI-00006,2,1471000.0
DTL-02273,ORD-02165,FSI-00384,1,1842000.0
DTL-02274,ORD-02362,FSI-00277,1,468000.0
DTL-02275,ORD-00689,FSI-00065,1,1021000.0
DTL-02276,ORD-02410,FSI-00429,1,1099000.0
DTL-02277,ORD-00343,FSI-00011,2,898000.0
DTL-02278,ORD-01488,FSI-00384,1,1842000.0
DTL-02279,ORD-02494,FSI-00148,1,2125000.0
DTL-02280,ORD-01899,FSI-00194,2,860000.0
DTL-02281,ORD-00821,FSI-00394,2,79000.0
DTL-02282,ORD-00202,FSI-00256,2,2207000.0
DTL-02283,ORD-00327,FSI-00335,1,1636000.0
DTL-02284,ORD-00004,FSI-00419,2,268000.0
DTL-02285,ORD-01740,FSI-00290,2,1683000.0
DTL-02286,ORD-00854,FSI-00077,1,1478000.0
DTL-02287,ORD-00709,FSI-00033,2,169000.0
DTL-02288,ORD-00410,FSI-00079,1,1372000.0
DTL-02289,ORD-01706,FSI-00108,1,1305000.0
DTL-02290,ORD-00302,FSI-00120,1,1736000.0
DTL-02291,ORD-02308,FSI-00378,1,875000.0
DTL-02292,ORD-02356,FSI-00448,1,1748000.0
DTL-02293,ORD-00155,FSI-00497,2,150000.0
DTL-02294,ORD-01888,FSI-00151,1,1444000.0
DTL-02295,ORD-01234,FSI-00375,1,1903000.0
DTL-02296,ORD-01357,FSI-00212,2,1440000.0
DTL-02297,ORD-01273,FSI-00196,1,1726000.0
DTL-02298,ORD-01631,FSI-00445,2,524000.0
DTL-02299,ORD-00941,FSI-00451,2,806000.0
DTL-02300,ORD-00803,FSI-00434,1,1096000.0
DTL-02301,ORD-02396,FSI-00215,2,1626000.0
DTL-02302,ORD-01522,FSI-00317,1,313000.0
DTL-02303,ORD-02182,FSI-00360,2,421000.0
DTL-02304,ORD-00717,FSI-00259,2,1920000.0
DTL-02305,ORD-01534,FSI-00391,2,1674000.0
DTL-02306,ORD-02006,FSI-00025,1,2615000.0
DTL-02307,ORD-00814,FSI-00088,2,1717000.0
DTL-02308,ORD-01700,FSI-00208,1,542000.0
DTL-02309,ORD-01893,FSI-00001,2,287000.0
DTL-02310,ORD-01798,FSI-00297,2,264000.0
DTL-02311,ORD-01132,FSI-00136,2,324000.0
DTL-02312,ORD-00158,FSI-00473,2,1442000.0
DTL-02313,ORD-00090,FSI-00090,2,2945000.0
DTL-02314,ORD-00305,FSI-00451,2,806000.0
DTL-02315,ORD-01110,FSI-00263,1,237000.0
DTL-02316,ORD-00414,FSI-00296,2,2140000.0
DTL-02317,ORD-00522,FSI-00318,2,2017000.0
DTL-02318,ORD-00225,FSI-00411,1,1523000.0
DTL-02319,ORD-00107,FSI-00459,2,2658000.0
DTL-02320,ORD-02253,FSI-00136,1,324000.0
DTL-02321,ORD-00197,FSI-00125,2,736000.0
DTL-02322,ORD-02028,FSI-00207,1,2630000.0
DTL-02323,ORD-02329,FSI-00140,2,1259000.0
DTL-02324,ORD-01245,FSI-00273,1,697000.0
DTL-02325,ORD-01320,FSI-00267,1,1135000.0
DTL-02326,ORD-00685,FSI-00376,1,1504000.0
DTL-02327,ORD-02379,FSI-00238,1,1027000.0
DTL-02328,ORD-00399,FSI-00111,2,2364000.0
DTL-02329,ORD-01089,FSI-00159,2,1840000.0
DTL-02330,ORD-00632,FSI-00104,1,1529000.0
DTL-02331,ORD-00465,FSI-00182,1,118000.0
DTL-02332,ORD-00253,FSI-00259,1,1920000.0
DTL-02333,ORD-01798,FSI-00427,1,408000.0
DTL-02334,ORD-01762,FSI-00227,1,1691000.0
DTL-02335,ORD-01592,FSI-00493,1,332000.0
DTL-02336,ORD-02231,FSI-00326,2,902000.0
DTL-02337,ORD-00690,FSI-00290,2,1683000.0
DTL-02338,ORD-01720,FSI-00050,2,897000.0
DTL-02339,ORD-01563,FSI-00029,2,2399000.0
DTL-02340,ORD-00713,FSI-00470,2,2025000.0
DTL-02341,ORD-01971,FSI-00298,1,3240000.0
DTL-02342,ORD-01784,FSI-00028,2,1621000.0
DTL-02343,ORD-01423,FSI-00321,2,63000.0
DTL-02344,ORD-01687,FSI-00449,1,88000.0
DTL-02345,ORD-02061,FSI-00006,2,1471000.0
DTL-02346,ORD-02159,FSI-00473,1,1442000.0
DTL-02347,ORD-00771,FSI-00196,2,1726000.0
DTL-02348,ORD-00772,FSI-00476,1,2503000.0
DTL-02349,ORD-02125,FSI-00421,1,367000.0
DTL-02350,ORD-02377,FSI-00029,1,2399000.0
DTL-02351,ORD-01140,FSI-00469,2,2380000.0
DTL-02352,ORD-01736,FSI-00305,2,1173000.0
DTL-02353,ORD-01906,FSI-00154,2,1035000.0
DTL-02354,ORD-00634,FSI-00496,2,1038000.0
DTL-02355,ORD-00212,FSI-00087,2,2041000.0
DTL-02356,ORD-01985,FSI-00131,2,1534000.0
DTL-02357,ORD-00756,FSI-00419,1,268000.0
DTL-02358,ORD-02338,FSI-00152,2,2611000.0
DTL-02359,ORD-01435,FSI-00292,2,301000.0
DTL-02360,ORD-02193,FSI-00418,1,2283000.0
DTL-02361,ORD-00526,FSI-00411,2,1523000.0
DTL-02362,ORD-01865,FSI-00095,2,654000.0
DTL-02363,ORD-00618,FSI-00444,2,2792000.0
DTL-02364,ORD-01322,FSI-00329,2,812000.0
DTL-02365,ORD-00983,FSI-00356,1,2659000.0
DTL-02366,ORD-00662,FSI-00152,2,2611000.0
DTL-02367,ORD-02111,FSI-00184,1,1326000.0
DTL-02368,ORD-02031,FSI-00480,1,844000.0
DTL-02369,ORD-00538,FSI-00239,2,1323000.0
DTL-02370,ORD-01506,FSI-00495,1,1886000.0
DTL-02371,ORD-00911,FSI-00368,2,1088000.0
DTL-02372,ORD-00455,FSI-00021,2,886000.0
DTL-02373,ORD-02467,FSI-00305,1,1173000.0
DTL-02374,ORD-01147,FSI-00052,1,1835000.0
DTL-02375,ORD-01491,FSI-00279,1,2025000.0
DTL-02376,ORD-02345,FSI-00374,2,1231000.0
DTL-02377,ORD-00302,FSI-00410,1,1528000.0
DTL-02378,ORD-01695,FSI-00485,2,1608000.0
DTL-02379,ORD-01739,FSI-00318,1,2017000.0
DTL-02380,ORD-00580,FSI-00135,2,819000.0
DTL-02381,ORD-00415,FSI-00344,1,2618000.0
DTL-02382,ORD-00051,FSI-00207,1,2630000.0
DTL-02383,ORD-02184,FSI-00308,2,287000.0
DTL-02384,ORD-00924,FSI-00262,1,1061000.0
DTL-02385,ORD-02444,FSI-00057,1,1796000.0
DTL-02386,ORD-00358,FSI-00147,2,140000.0
DTL-02387,ORD-00932,FSI-00041,1,282000.0
DTL-02388,ORD-00761,FSI-00412,1,118000.0
DTL-02389,ORD-01955,FSI-00078,2,1784000.0
DTL-02390,ORD-00900,FSI-00091,2,1488000.0
DTL-02391,ORD-02461,FSI-00465,2,265000.0
DTL-02392,ORD-00846,FSI-00152,2,2611000.0
DTL-02393,ORD-00872,FSI-00190,1,2563000.0
DTL-02394,ORD-00350,FSI-00460,1,2152000.0
DTL-02395,ORD-00607,FSI-00464,2,1956000.0
DTL-02396,ORD-01963,FSI-00364,1,1895000.0
DTL-02397,ORD-02185,FSI-00387,2,1961000.0
DTL-02398,ORD-01189,FSI-00068,1,1529000.0
DTL-02399,ORD-01272,FSI-00401,1,3133000.0
DTL-02400,ORD-02449,FSI-00140,2,1259000.0
DTL-02401,ORD-01646,FSI-00436,1,320000.0
DTL-02402,ORD-01090,FSI-00424,1,1802000.0
DTL-02403,ORD-00922,FSI-00417,1,927000.0
DTL-02404,ORD-02152,FSI-00119,1,1411000.0
DTL-02405,ORD-00956,FSI-00231,1,87000.0
DTL-02406,ORD-00790,FSI-00262,2,1061000.0
DTL-02407,ORD-02371,FSI-00002,2,601000.0
DTL-02408,ORD-00128,FSI-00404,1,1753000.0
DTL-02409,ORD-01751,FSI-00470,1,2025000.0
DTL-02410,ORD-00924,FSI-00461,2,1233000.0
DTL-02411,ORD-02133,FSI-00360,1,421000.0
DTL-02412,ORD-00448,FSI-00253,2,955000.0
DTL-02413,ORD-00433,FSI-00030,2,1223000.0
DTL-02414,ORD-00183,FSI-00007,2,2169000.0
DTL-02415,ORD-01041,FSI-00411,1,1523000.0
DTL-02416,ORD-01200,FSI-00131,1,1534000.0
DTL-02417,ORD-02068,FSI-00267,2,1135000.0
DTL-02418,ORD-01767,FSI-00233,1,2090000.0
DTL-02419,ORD-01933,FSI-00439,1,1577000.0
DTL-02420,ORD-01129,FSI-00114,2,102000.0
DTL-02421,ORD-00457,FSI-00003,2,839000.0
DTL-02422,ORD-00082,FSI-00326,2,902000.0
DTL-02423,ORD-02059,FSI-00025,2,2615000.0
DTL-02424,ORD-00171,FSI-00006,2,1471000.0
DTL-02425,ORD-01078,FSI-00354,2,1000000.0
DTL-02426,ORD-00816,FSI-00010,2,1190000.0
DTL-02427,ORD-01537,FSI-00431,2,1221000.0
DTL-02428,ORD-01138,FSI-00500,1,1233000.0
DTL-02429,ORD-00178,FSI-00031,1,471000.0
DTL-02430,ORD-02036,FSI-00014,2,1234000.0
DTL-02431,ORD-01599,FSI-00484,1,2499000.0
DTL-02432,ORD-01182,FSI-00362,2,2649000.0
DTL-02433,ORD-02093,FSI-00198,1,1726000.0
DTL-02434,ORD-00806,FSI-00092,1,1949000.0
DTL-02435,ORD-02176,FSI-00151,1,1444000.0
DTL-02436,ORD-00454,FSI-00460,2,2152000.0
DTL-02437,ORD-02450,FSI-00290,1,1683000.0
DTL-02438,ORD-00471,FSI-00134,2,2666000.0
